[control]player_id,playerStanding,playerScore,playerSpeed,playerIsGrounded,playerIsMidAir,playerIsLooping,playerIsCrashing,playerIsOffRoad,playerGasPedal,playerSteering,playerLap,playerDistanceToWayPoint,playerDeltaDistance,playerDeltaRotation,playerRespawn,visibleBotCount,botStanding,botScore,botSpeed,botIsGrounded,botIsLooping,botIsOffRoad,botIsCrashing,botGasPedal,botSteering,botLap,botDistanceToWayPoint,botDeltaDistance,botDeltaRotation,botPlayerDistance,botRespawn,visibleLoopCount,[output]arousal,[output]arousal_delta
06F9F8CE-9696-23CA-25B5-000AA4A793BA,2.58333,0.0,38.8084,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133.033,0.832436,0.390975,0,2.0,2.5,0.0,44.9069,1.0,0.0,0.0,0.0,0.533333,0.666667,0.0,129.867,0.979689,1.0196,12.052,0,0.0,3.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,2.0,0.0,43.2729,1.0,0.0,0.0,0.0833333,0.0,1.0,0.148,0.0,123.814,0.92423,0.338661,0,2.25,2.55556,0.0,39.8451,1.0,0.0,0.0,0.0,0.4,1.0,0.0,120.942,0.869072,1.39322,10.0491,0,0.0,3.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,2.0,0.0,46.8562,1.0,0.0,0.0,0.0,0.0,1.0,0.7182,0.0,113.414,1.00732,0.306658,0,3.0,2.66667,0.0,35.5396,1.0,0.0,0.0,0.0,0.5,0.75,0.0,114.238,0.77483,0.863324,8.29818,0,0.166667,3.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,2.0,0.0,48.8838,1.0,0.0,0.0,0.0833333,0.0,1.0,0.959467,0.0,102.468,1.06457,1.4242,0,3.0,2.66667,0.0,34.282,1.0,0.0,0.0,0.0277778,0.6,0.5,0.0,106.23,0.741537,0.975338,9.15491,0,1.0,3.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,2.0,0.0,42.8433,1.0,0.0,0.0,0.0,0.0,1.0,0.735739,0.0,91.823,0.796413,2.41906,0,2.84615,2.64865,0.0,33.4702,1.0,0.0,0.0,0.135135,0.572973,0.45946,0.0,97.7759,0.621911,0.724094,10.7489,0,0.0769231,3.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,2.0,0.0,39.2741,1.0,0.0,0.0,0.0,0.0,0.921787,-0.0524593,0.0,81.4972,0.788165,0.902348,0,1.64286,2.17391,0.0,29.8658,1.0,0.0,0.0,0.0,0.4,-0.217391,0.0,85.6772,0.601054,1.01808,11.3486,0,0.0,3.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,2.0,0.0,36.41,1.0,0.0,0.0,0.0,0.0,0.345699,-0.871885,0.0,71.9847,0.630091,0.796868,0,1.14286,3.4375,0.0,27.8529,1.0,0.0,0.0,0.0,0.5,0.375,0.0,87.128,0.483317,0.694701,17.0922,0,0.0,4.0,1.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,2.0,0.0,34.9807,1.0,0.0,0.0,0.0,0.0,0.75898,0.162835,0.0,62.9173,0.648794,0.619708,0,1.8,3.55556,0.0,29.6019,1.0,0.0,0.0,0.0,0.488889,-0.407407,0.0,81.0254,0.547052,0.863481,19.3482,0,0.0,4.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,2.0,0.0,40.0793,1.0,0.0,0.0,0.0,0.0,1.0,-0.093113,0.0,53.2944,0.693626,0.212705,0,2.0,3.5,0.0,30.6774,1.0,0.0,0.0,0.0,0.586667,-0.533333,0.0,73.8059,0.530325,0.851141,21.0312,0,0.0,4.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,2.0,0.0,36.5287,1.0,0.0,0.0,0.0,0.857143,0.727778,-0.640524,0.0,43.5401,0.684548,0.772379,0,2.5,3.0,0.0,35.2991,1.0,0.0,0.0,0.0,0.605714,-0.485714,0.0,60.3975,0.66642,0.677711,19.3277,0,0.0,4.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,2.0,0.0,33.9721,1.0,0.0,0.0,0.0,0.461538,0.965606,-0.9293,0.0,35.0458,0.674363,1.41051,0,3.0,2.66667,0.0,38.3301,1.0,0.0,0.0,0.0,0.666667,-0.333333,0.0,48.1766,0.7641,0.591853,17.0498,0,0.923077,4.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,2.0,0.0,33.5419,1.0,0.0,0.0,0.0,0.0,1.0,-0.790444,0.0,26.5366,0.680593,1.7367,0,2.15385,2.14286,0.0,39.9992,1.0,0.0,0.0,0.0,0.528571,-0.678571,0.0,32.7216,0.803247,0.894193,12.0302,0,1.0,4.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,2.0,0.0,32.4702,1.0,0.0,0.0,0.0,0.0,1.0,-0.112217,0.0,18.4198,0.645508,0.969795,0,1.84615,2.58333,0.0,38.6992,1.0,0.0,0.0,0.0,0.45,-0.875,0.0,27.2274,0.779803,1.31263,12.9065,0,1.0,4.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.92308,0.0769231,36.7362,1.0,0.0,0.0,0.0,0.0,1.0,-0.131623,0.0,23.6992,0.784887,0.16571,0,2.0,3.5,0.0,37.9933,1.0,0.0,0.0,0.0,0.4,-1.0,0.0,27.2001,0.823545,1.48067,18.0532,0,0.153846,4.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,37.21,1.0,0.0,0.0,0.0833333,0.0,1.0,-0.811382,0.0,181.745,0.752073,1.08764,0,2.0,3.5,0.0,33.6999,1.0,0.0,0.0,0.0,0.433333,-0.916667,0.0,18.1231,0.681213,1.57199,19.3113,0,0.416667,4.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,35.623,1.0,0.0,0.0,0.0833333,0.0,1.0,-1.0,0.0,175.757,0.765756,1.45872,0,2.0,3.5,0.291667,31.2572,1.0,0.0,0.0,0.0,0.6,-0.5,0.0,63.7574,0.681064,1.16807,20.7232,0,1.0,4.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,38.5363,1.0,0.0,0.0,0.0769231,0.0,0.899576,-1.0,0.0,168.052,0.762822,0.959641,0,2.07692,3.0,0.740741,30.7098,1.0,0.0,0.0,0.037037,0.562963,-0.592593,0.0,134.194,0.615777,0.866814,16.328,0,0.0769231,5.0,1.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,39.8217,1.0,0.0,0.0,0.0,0.0,0.929449,-0.873894,0.0,159.316,0.792367,0.733556,0,2.0,2.5,1.0,29.6297,1.0,0.0,0.0,0.0,0.553846,-0.615385,0.0,170.594,0.59296,0.72844,12.5938,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,43.8828,1.0,0.0,0.0,0.0,0.0,1.0,-0.767984,0.0,148.929,0.809773,1.09282,0,2.0,2.5,1.0,30.9024,1.0,0.0,0.0,0.0,0.671429,-0.321429,0.0,163.466,0.571544,0.623205,15.5518,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,45.4742,1.0,0.0,0.0,0.0,0.0,1.0,-0.512514,0.0,137.621,0.786437,1.29679,0,1.33333,2.25,1.0,31.9189,1.0,0.0,0.0,0.0,0.72,-0.2,0.0,154.581,0.538143,0.19088,16.3145,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,47.8302,1.0,0.0,0.0,0.0,0.0,0.961182,0.511382,0.0,125.646,0.886814,0.375375,0,1.21429,2.17647,1.0,35.0922,1.0,0.0,0.0,0.0,0.682353,-0.294118,0.0,143.935,0.659392,0.37827,19.1319,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,43.6883,1.0,0.0,0.0,0.0,0.642857,1.0,0.930056,0.0,114.038,0.81823,1.55529,0,2.0,2.5,1.0,38.3941,1.0,0.0,0.0,0.0,0.614286,-0.464286,0.0,136.521,0.713009,0.587345,22.615,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,36.4395,1.0,0.0,0.0,0.0,1.0,1.0,0.303398,0.0,104.038,0.681503,1.00638,0,1.42857,2.3,1.0,39.4778,1.0,0.0,0.0,0.15,0.72,-0.2,0.0,126.972,0.71094,0.485519,22.4171,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,33.2152,1.0,0.0,0.0,0.0,0.857143,1.0,0.0,0.0,95.1547,0.621195,0.171413,0,1.0,2.0,1.0,36.1888,1.0,0.0,0.0,0.0,0.685714,0.142857,0.0,115.896,0.681267,0.673212,20.9305,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,29.2811,1.0,0.0,0.0,0.0,0.0,1.0,0.0589179,0.0,87.1253,0.547719,0.190911,0,1.28571,2.44444,1.0,32.9836,1.0,0.0,0.0,0.0,0.4,0.555556,0.0,109.695,0.58731,0.967948,23.2308,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,29.2811,1.0,0.0,0.0,0.0,0.0,1.0,0.0589179,0.0,87.1253,0.547719,0.190911,0,1.28571,2.44444,1.0,32.9836,1.0,0.0,0.0,0.0,0.4,0.555556,0.0,109.695,0.58731,0.967948,23.2308,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,29.6282,1.0,0.0,0.0,0.0,0.0,1.0,0.625606,0.0,79.5185,0.587968,0.862188,0,2.0,3.0,1.0,32.168,1.0,0.0,0.0,0.0357143,0.4,0.928571,0.0,105.524,0.647874,1.23774,26.0843,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,35.7879,1.0,0.0,0.0,0.0,0.0,1.0,0.117879,0.0,70.759,0.704008,0.79674,0,2.69231,3.0,1.0,29.4566,1.0,0.0,0.0,0.0,0.4,1.0,0.0,97.4062,0.591873,1.45579,27.1754,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,43.1944,1.0,0.0,0.0,0.0,0.0,1.0,-0.00408346,0.0,60.578,0.853412,0.0241605,0,3.0,3.0,1.0,27.9257,1.0,0.0,0.0,0.102564,0.564103,0.589744,0.0,90.651,0.559548,0.983024,30.6814,0,0.846154,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,49.347,1.0,0.0,0.0,0.0,0.0,1.0,-0.267546,0.0,49.0622,0.978417,0.219718,0,2.0,2.5,1.0,32.0361,1.0,0.0,0.0,0.0,0.738462,0.153846,0.0,81.0768,0.634115,0.273605,33.757,0,0.769231,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,53.7204,1.0,0.0,0.0,0.0,0.0,0.931429,-0.830865,0.0,36.3985,1.15512,1.06401,0,2.0,2.5,1.0,33.8239,1.0,0.0,0.0,0.0,0.6,0.5,0.0,72.1199,0.726422,0.394542,38.8945,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,50.3082,1.0,0.0,0.0,0.0,0.0,0.293861,-1.0,0.0,25.4733,0.872471,1.46461,0,2.0,2.5,1.0,33.8774,1.0,0.0,0.0,0.0,0.485714,0.214286,0.0,63.6384,0.582213,0.483454,43.8524,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,39.2816,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,18.618,0.69659,1.38569,0,0.666667,2.2,1.0,33.0387,1.0,0.0,0.0,0.0,0.4,-1.0,0.0,57.074,0.597596,1.01355,45.2381,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,27.3807,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,16.2801,0.453922,1.31477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,17.3879,1.0,0.0,0.0,0.0,0.0,0.176158,-0.98658,0.0,16.2715,0.28302,1.34221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.0,13.9604,1.0,0.0,0.0,0.0,0.0,0.853915,-0.475266,0.0,15.9627,0.257155,1.33385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,1.92308,21.5293,1.0,0.0,0.0,0.0,0.0,1.0,-0.00379809,0.0,186.669,0.413948,0.387131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,2.0,32.1194,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,194.045,0.6262,0.0331556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,2.0,41.131,1.0,0.0,0.0,0.0,0.0,1.0,0.0778575,0.0,184.151,0.87144,0.0232833,0,0.5,2.0,1.83333,29.8778,1.0,0.0,0.0,0.0,0.8,0.0,0.0,162.854,0.593385,0.40861,13.8597,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,2.0,47.9541,1.0,0.0,0.0,0.0,0.0,1.0,0.176853,0.0,172.478,1.02169,0.333663,0,2.30769,2.86667,1.7,31.2654,1.0,0.0,0.0,0.0,0.693333,-0.266667,0.0,135.335,0.682544,0.384872,20.0297,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,2.0,51.2837,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,159.736,1.02289,0.115245,0,2.0,2.5,2.0,32.8118,1.0,0.0,0.0,0.0,0.6,-0.5,0.0,184.729,0.65618,0.587388,25.0164,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,2.0,53.577,1.0,0.0,0.0,0.0,0.0,1.0,0.0146065,0.0,146.632,1.1512,0.189215,0,2.0,2.5,2.0,31.8582,1.0,0.0,0.0,0.0,0.492308,-0.769231,0.0,177.935,0.687726,1.09032,32.2166,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,2.0,56.5859,1.0,0.0,0.0,0.0,0.0,1.0,0.548157,0.0,131.64,1.12706,0.436309,0,2.0,2.5,2.0,31.4398,1.0,0.0,0.0,0.0384615,0.6,-0.5,0.0,170.117,0.628129,0.79519,40.6968,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,2.0,57.9987,1.0,0.0,0.0,0.0,0.0,1.0,0.561721,0.0,117.396,1.07635,1.08056,0,2.57143,2.83333,2.0,32.5001,1.0,0.0,0.0,0.0555556,0.711111,-0.222222,0.0,163.377,0.610827,0.566719,49.8987,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,2.0,59.5972,1.0,0.0,0.0,0.0,0.0,1.0,0.530933,0.0,102.719,0.952344,0.770233,0,1.93333,2.72414,2.0,35.9569,1.0,0.0,0.0,0.0,0.8,0.0,0.0,155.783,0.56832,0.0600625,55.0144,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,2.0,60.7094,1.0,0.0,0.0,0.0,0.0,1.0,0.0281241,0.0,87.7959,0.927471,0.242339,0,1.0,3.0,2.0,37.6293,1.0,0.0,0.0,0.0,0.8,0.0,0.0,149.412,0.571604,0.00473415,64.0732,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,2.0,61.9602,1.0,0.0,0.0,0.0,0.0,1.0,-0.0444666,0.0,72.2274,1.00606,0.01861,0,1.4375,2.6087,2.0,43.4376,1.0,0.0,0.0,0.0,0.695652,-0.26087,0.0,132.239,0.753142,0.234414,62.1463,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,2.0,63.0785,1.0,0.0,0.0,0.0,0.0,1.0,-0.219775,0.0,56.4879,1.00991,0.292204,0,2.0,3.0,2.0,41.6279,1.0,0.0,0.1,0.0,0.52,-0.1,0.0,123.537,0.670822,0.34522,67.4496,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,2.0,58.0844,1.0,0.0,0.0,0.0,0.0,0.928915,-0.47862,0.0,41.2388,1.09188,0.845148,0,2.33333,3.0,2.0,36.1296,1.0,0.0,0.485714,0.0,0.468571,0.314286,0.0,113.778,0.689219,0.972219,73.0856,0,0.0,5.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,2.0,49.0423,1.0,0.0,0.0,0.0,0.0,0.340029,-0.989059,0.0,28.7117,0.851723,1.32155,0,2.0,3.0,2.0,30.4959,1.0,0.0,0.5,0.0,0.585714,0.535714,0.0,105.491,0.527556,0.751712,77.2379,0,0.0,6.0,1.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,2.0,39.5916,1.0,0.0,0.0,0.0,0.0,0.661503,-1.0,0.0,19.2218,0.799598,1.92924,0,2.0,3.0,2.0,27.1284,1.0,0.0,0.5,0.0,0.6,0.5,0.0,98.2665,0.543947,0.875222,81.3378,0,0.0,6.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,2.0,35.3798,1.0,0.0,0.0,0.0,0.0,0.610802,-1.0,0.0,11.9035,0.777388,1.96476,0,0.0833333,4.0,2.0,23.2915,1.0,0.0,1.0,0.0,0.4,1.0,0.0,102.239,0.475134,1.63828,90.8857,0,0.416667,6.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,2.5,32.5771,1.0,0.0,0.0,0.0,0.0,0.943986,-1.0,0.0,67.5294,0.70539,1.77147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0833333,6.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,3.0,34.6939,1.0,0.0,0.0,0.0,0.0,1.0,-0.995249,0.0,122.16,0.745001,1.75364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,3.0,34.6939,1.0,0.0,0.0,0.0,0.0,1.0,-0.995249,0.0,122.16,0.745001,1.75364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,3.0,37.6378,1.0,0.0,0.0,0.0,0.0,1.0,-0.506525,0.0,114.089,0.692668,1.1906,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,3.0,41.5802,1.0,0.0,0.0,0.0,0.0,1.0,0.143131,0.0,103.955,0.76969,0.275928,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,3.0,46.7967,1.0,0.0,0.0,0.0,0.0,1.0,0.108797,0.0,92.5868,0.79604,0.264411,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,3.0,51.839,1.0,0.0,0.0,0.0,0.0,1.0,0.020211,0.0,80.2608,0.892144,0.022231,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,3.0,56.0537,1.0,0.0,0.0,0.0,0.0,1.0,0.30351,0.0,66.7741,1.03586,0.297934,0,0.642857,2.33333,2.0,30.2161,1.0,0.0,0.0,0.0,0.488889,-0.777778,0.0,22.0356,0.607751,1.04526,72.5328,0,0.0,6.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,3.0,59.3786,1.0,0.0,0.0,0.0,0.0,1.0,0.58031,0.0,52.7014,1.09078,0.485739,0,2.0,2.5,2.0,30.2446,1.0,0.0,0.0,0.0,0.584615,-0.538462,0.0,18.1395,0.558423,0.723778,79.2796,0,0.0,6.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,3.0,58.4503,1.0,0.0,0.0,0.0,0.0,0.714239,1.0,0.0,39.2976,1.2773,1.72587,0,2.0,2.5,2.04167,29.5045,1.0,0.0,0.0,0.0,0.483333,-0.791667,0.0,16.0637,0.642749,1.30231,88.9334,0,0.25,6.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,3.0,49.5216,1.0,0.0,0.0,0.0,0.0,0.274738,1.0,0.0,27.4349,1.20443,1.94273,0,2.45455,2.77778,2.44444,29.5674,1.0,0.0,0.0,0.0,0.577778,-0.555556,0.0,60.2456,0.675427,1.3814,100.053,0,0.0909091,7.0,1.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,3.0,43.4727,1.0,0.0,0.0,0.0,0.0,0.89253,0.8027,0.0,19.1384,1.02033,1.74429,0,0.916667,3.36364,2.45455,32.5718,1.0,0.0,0.0,0.0,0.509091,-0.727273,0.0,63.2099,0.822938,1.07922,108.064,0,1.0,7.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,3.0,43.5164,1.0,0.0,0.0,0.0,0.0,1.0,0.128195,0.0,13.0412,0.941106,0.676826,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,8.0,1.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,3.83333,43.5122,1.0,0.0,0.0,0.0833333,0.0,1.0,0.228398,0.0,310.168,0.880494,0.776154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,8.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,4.0,30.9424,1.0,0.0,0.0,0.181818,0.0,1.0,0.0306232,0.0,361.673,0.749079,2.02482,0,0.727273,2.0,3.0,39.4821,1.0,0.0,0.0,0.0,0.55,0.125,0.0,83.9548,0.890791,0.66048,100.226,0,1.0,8.0,0.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1.0,4.0,23.292,0.636364,0.363636,0.0,0.0909091,0.0,1.0,0.171814,0.0,355.301,0.506896,0.350536,0,0.909091,2.6,3.0,37.5694,1.0,0.0,0.0,0.0,0.68,0.1,0.0,85.1284,0.825285,0.679309,104.403,0,1.0,8.0,0.0
