All_Mean,All_CI,Cluster0_Mean,Cluster0_CI,Cluster1_Mean,Cluster1_CI,Cluster2_Mean,Cluster2_CI,Cluster3_Mean,Cluster3_CI
0.3537043866296295,0.048918920270306934,0.3219447136875,0.0886051416551208,0.3515907346333334,0.10408803800771962,0.4038081864814814,0.09107719678363536,0.3393315707368421,0.10090186995566582
0.35512692884259256,0.04917662842834203,0.31863956790625003,0.08914654344673716,0.35017373980000005,0.10235060312691016,0.40180397329629625,0.08999447782212938,0.35806961415789473,0.10970024094999319
0.35288395023148145,0.049645349036500856,0.31674271028125,0.09184296455448701,0.3442050343666667,0.10031982894672674,0.40298246807407406,0.08955602299949464,0.356264327736842,0.1150137338546638
0.3591793938981482,0.04956321322403665,0.32556504253125,0.09064910120896162,0.34612773153333337,0.10005034676416767,0.41119311914814816,0.08878970500281276,0.36248668510526316,0.11818241185320984
0.36353985865740734,0.04928851700995116,0.32807482649999997,0.08804197551599532,0.3531492590666667,0.10152363496193524,0.41761187766666663,0.08775836823669783,0.36283746410526313,0.11812813063248478
0.3685520170370371,0.049361919810187206,0.333944139,0.08884278620538237,0.3576396720666667,0.10126537095019238,0.42469045029629626,0.08734553857286727,0.36429331957894734,0.1183675158458386
0.37720233895370375,0.049299158183042875,0.34879824049999997,0.08910848954205484,0.3611442078333333,0.10105325993881242,0.4399362664444444,0.08888635150078067,0.3612475516842105,0.11424125762570914
0.3821904795092593,0.048990947711709164,0.355166770625,0.08794397154420004,0.3668674769000001,0.10151892740195789,0.44793867396296294,0.08915751911930715,0.3584666643684211,0.11038228716037726
0.3845851701388889,0.04826720108540848,0.35562027625000003,0.08678266435007233,0.3734412145999999,0.09984292987125004,0.45208977703703696,0.0883941770459178,0.35503626931578947,0.10709278984551035
0.38688853916666666,0.04801273974411527,0.35918868871875,0.08670796440437895,0.377403372,0.1009056201778893,0.45401718766666666,0.08760631785543084,0.35312415599999997,0.10226492550358074
0.38844968080555553,0.04817871119816358,0.36172360578125,0.08681795757220483,0.3782339917333334,0.10068193064694742,0.45775724107407406,0.08886814304397699,0.3511023621578947,0.102269609017
0.39180942567592597,0.04879963565670879,0.3630088930625,0.08669989808555702,0.3802561356666666,0.10165380454954019,0.46170951851851855,0.08951069397346607,0.35922591184210534,0.10833379484048186
0.38851494327777786,0.047649361253662065,0.364343919625,0.08623937374290612,0.3721012330666666,0.09578207091518703,0.4581451606666667,0.09039019014378939,0.35619221663157896,0.10489315775313081
0.3855073837314815,0.04759338964716798,0.3633047624375,0.08657989279093213,0.3661153592666667,0.09517890240270639,0.4562725375925925,0.09183022165305818,0.35295925010526313,0.10182813238213625
0.3852677288240741,0.04690424967353204,0.36644181975,0.08470312101043345,0.36180107973333336,0.09513773610480065,0.4611984289259259,0.09090861244282424,0.3461256056842105,0.09599191018608408
0.38247680671296297,0.0470222985771495,0.36213766693750005,0.08723543259201619,0.3602022820333333,0.0958108832190559,0.4570388005555555,0.08961166757825846,0.34594598457894726,0.09266258971005892
0.38364660553703706,0.04680001364812885,0.36052495696875,0.08684081567379441,0.36281793553333336,0.09676363454825021,0.46091762318518514,0.08803819793339515,0.3456695201578947,0.08973946415598046
0.38422193990740744,0.047683117066902425,0.35053327321875,0.09009115521637126,0.3626325632666667,0.09580432859221784,0.47499819137037036,0.0908441487468931,0.34605140536842105,0.08772096931738063
0.38769740501851857,0.04744833966732666,0.3560964975625,0.09014451727957878,0.3649812952333334,0.09479087774083031,0.47970477255555555,0.08987500890391797,0.346040216,0.08769741087867747
0.39350120163888885,0.0478053564106524,0.35721642878125004,0.09075607683709026,0.3709834972333334,0.0941740717180958,0.48717591462962956,0.09199022103982137,0.35704997073684214,0.08875475147672399
0.3961756581574074,0.04782212463337682,0.36139340028125,0.09103260580968484,0.37360600960000007,0.09323720537176391,0.48571430196296295,0.09105131435079888,0.36315346478947363,0.09419614094741069
0.39659925179629635,0.047737246908792365,0.35763469825000005,0.09006492589410256,0.3736777868333334,0.09220420537359339,0.4876520293703704,0.08928966683320345,0.3690247606315789,0.10052419009656453
0.39664626678703707,0.04749738611783814,0.3590046583125,0.08934701664293818,0.37271331480000003,0.09198507984520024,0.4872880685555555,0.08864461990098202,0.3690247606315789,0.10052419009656453
0.39485635824074067,0.04737847471081373,0.36378337275,0.0895427688909791,0.36834671446666667,0.0922191973746219,0.48401118629629636,0.09037025903737561,0.3623534367368421,0.09507686795152176
0.39308469103703697,0.04683510808424518,0.36144931340625,0.08607582940035498,0.36709054696666665,0.09291180430846598,0.4813781236666667,0.08990890983814828,0.361939097631579,0.09496809737972126
0.3907873921481481,0.04643790860459522,0.35359386334375,0.0830645253062615,0.3671879188666667,0.09252312433060136,0.48061867359259264,0.09078054987593716,0.3630364722105264,0.09485603216021019
0.3872358052962963,0.045993185750904664,0.35679345853125,0.08212501435505005,0.3694240151666667,0.09308261107776042,0.47140159737037046,0.0914167131256573,0.34702698500000007,0.08922361372621504
0.3948037641111111,0.04740461061713826,0.36114787225,0.08331791785344253,0.3875167114,0.09868032913234707,0.47255506637037037,0.09239222494019361,0.35250455147368426,0.09433869094988878
0.39241873823148155,0.04681168058585906,0.35505145290624995,0.08360149741613641,0.3872265929333334,0.09676537024257298,0.47279307925925923,0.0926886543158015,0.34933506884210525,0.08699835500255701
0.3907664452962963,0.04739095647383879,0.3585317068125,0.08327859765610841,0.38930484790000003,0.09617108549532909,0.4644334642592593,0.09895100132378651,0.34267960536842107,0.08764288846042588
0.39374592767592587,0.047527087394056686,0.36119957971875,0.0828963714756463,0.38917059170000007,0.09617406859571719,0.4698284085555556,0.09876819960799268,0.3476678345263158,0.09095016599703594
0.39653135626851843,0.048834745643049585,0.36981237071874995,0.08538955298751706,0.39349021033333337,0.099504780522507,0.46872793533333335,0.09944835381959367,0.34373842368421054,0.09699849799174365
0.39711809455555547,0.04859610626487575,0.37523592265625005,0.08561154474215038,0.3924825753666667,0.10002616680469975,0.4695058961481482,0.09889470890822066,0.3384246436842105,0.09190959712126484
0.3982706729999999,0.04899322655700882,0.384793382125,0.08855441932097297,0.3926810436333334,0.10215882528449868,0.464079623037037,0.09849769602465283,0.33627701710526325,0.08722222235247902
0.4057865096388888,0.04838806412306913,0.38755380034375,0.0882194301397523,0.4121348587666668,0.09941336921965567,0.4662261425925926,0.09736660880368826,0.3405826219473685,0.08807169931437063
0.4094669325185184,0.0484002429408703,0.38752186778125003,0.08796169633919859,0.41547176743333336,0.10053348195458356,0.47075377829629633,0.09730506823481201,0.3498538897894737,0.08632135037081025
0.4114549509537036,0.04822585293496161,0.38942353303125,0.08847993582926797,0.4139871079333333,0.09828688186028987,0.4729649232222222,0.09726928671911474,0.35715344636842106,0.08886974460563049
0.41193979737962955,0.047755603230952584,0.395745179875,0.09031824864806791,0.4071575882333334,0.09440121326767242,0.47324293496296294,0.09570628313934364,0.35965081421052636,0.09002369407010657
0.4136261766759259,0.047694013483676814,0.39297541109375,0.08936857161412849,0.4114670193,0.0929289683313782,0.4787916715555556,0.09618530468211267,0.35921201131578945,0.09308076569935389
0.4156421844444444,0.04860358462461453,0.40415753703125,0.09502260906818334,0.41227366426666673,0.09249145266414395,0.4716176768518519,0.09493698601585841,0.3607593437894737,0.09812501110755865
0.413930903898148,0.04785173336005978,0.39858941028125006,0.09093299755340002,0.41083474756666666,0.09064919688715456,0.4710162050740741,0.09530667322278083,0.36353665936842106,0.100828989023602
0.4146400356203703,0.04779162432335802,0.3962635734375,0.08934999320606779,0.41815435959999997,0.09334562936399171,0.47107649118518524,0.0953908302519436,0.3598417603684211,0.09701919838924443
0.41536108923148135,0.047633412981315855,0.3958416666875,0.08943253626944753,0.42165109523333333,0.09341468602975012,0.47184534096296293,0.09548916120641797,0.3580372231578947,0.09343857617314347
0.4153039268796295,0.047576519013737176,0.3967132929375,0.08936123244093716,0.41904706206666675,0.09228812492835414,0.47004523925925923,0.0950869627948904,0.3629139687894737,0.09722972685344498
0.4156682234166666,0.047468385008048446,0.39670276571874996,0.08885178053348232,0.4184258507333334,0.09185430425152324,0.46936773248148145,0.09503769461965945,0.3669460698421052,0.09849798430632653
0.41544352121296296,0.047337525855815785,0.394534820875,0.08813236527967531,0.4177819265333333,0.09097241721648268,0.4685345227407407,0.09498370586062459,0.3715208480526315,0.10083512479390194
0.41576731328703703,0.046953628536249806,0.391960996875,0.08622251256766827,0.41768567110000004,0.0908735486835679,0.47243574181481474,0.09413724835581512,0.3723043564736842,0.10080948117452039
0.41356689150925924,0.04702854471969584,0.38947845865624997,0.08638465420310328,0.41340030880000006,0.09194835632876429,0.4703778756666666,0.09342694363618545,0.37366851047368427,0.10070653012814297
0.4126948530092592,0.047077898300747684,0.39171951240625,0.08720182577231238,0.41007899943333326,0.09254553826061324,0.46801037807407403,0.0927207708368307,0.37354576510526316,0.09993012285035134
0.41259127220370373,0.04688890300648617,0.3899350888125,0.08623972746876392,0.40401222719999996,0.09224639322204349,0.47037691466666665,0.09172073016721514,0.382178476,0.10194195491702934
0.41119160419444445,0.04649662850086325,0.3951601520625,0.0833786563365428,0.39927548483333325,0.09285895449771,0.46435017244444443,0.09149582834224698,0.3814657466315789,0.10298990674175212
0.40599273134259267,0.04703811905049216,0.38043164231250004,0.08681651971546493,0.39537941870000004,0.09346148455720625,0.4633310154074074,0.08954128596443756,0.38432012915789476,0.10413327689540001
0.40296131729629636,0.04692010027396192,0.37975536440625,0.08674871974317401,0.39140480213333334,0.09404993895001743,0.4580454017407407,0.08985336552335352,0.38201477347368423,0.10120372908684383
0.4089357240185186,0.04820245301014611,0.38560856053125003,0.09111639121810508,0.39563949496666667,0.09539882670042547,0.4551904526666666,0.08808871127225909,0.4034872203157895,0.11090939644594217
0.4123839716203704,0.048462582084986536,0.38479140625,0.09000040312649558,0.40408762030000006,0.09858338828284725,0.46027063355555553,0.08738079478651706,0.40390569578947366,0.1109291199565986
0.4142058417592593,0.04844282917900741,0.37579436721875,0.08812966971585727,0.41601433036666674,0.10156595993508902,0.4630116684074074,0.08685259553540761,0.4066876947894737,0.1078961095779115
0.4098647160277778,0.047578932340262996,0.37283393912499996,0.08721634517495754,0.413816473,0.09848555262595192,0.4554793295925926,0.08777501452950179,0.40117195736842104,0.10363838545982221
0.4122489141481483,0.0474097932630477,0.37319507109375,0.08718847457525675,0.41646618743333325,0.09837227851494648,0.45926613118518517,0.08686524981166306,0.4045510151578947,0.10259089376053111
0.4147034547500001,0.04718831484650615,0.38094710593750003,0.08678568145907575,0.4148526944333334,0.09891896036562127,0.4632718799259259,0.08700070377290178,0.40230232273684213,0.09902308226395663
0.41486584318518527,0.047244180683577386,0.3742856420625,0.08534338127536815,0.41399757933333337,0.09992653155722331,0.474433407888889,0.08726119499321264,0.3999337434210527,0.09777718671844925
0.41648388232407424,0.04791917655422718,0.37487262878125005,0.08549127925798773,0.42513936786666673,0.10124198621905353,0.48315469148148155,0.08644440894971135,0.378156708631579,0.10309618296724327
0.41893597561111123,0.047218698332295,0.37690677825,0.08538145519398112,0.4242245686,0.10055285688094191,0.49255576344444446,0.08526588725773789,0.376753989,0.09457490158684016
0.41561027989814825,0.04724806440585441,0.37715214959375,0.08534000679399391,0.42321628096666664,0.10054086430189081,0.49454336411111116,0.08849031504829656,0.35620432536842106,0.08619977785749745
0.41930899118518533,0.04680502955620953,0.38523646975000003,0.08671051260948508,0.4198329202666666,0.09915565896689818,0.5026836597407408,0.08426745787857419,0.3573872418421053,0.08623177943776332
0.41901921935185193,0.04569332321647107,0.38708690103125,0.0816902570166359,0.41716150609999997,0.09799096206492812,0.5071760975185184,0.08413083449650187,0.3504576337368421,0.08225955851380237
0.4222054152314816,0.04547064045204159,0.3864898321875,0.08043419586362996,0.4247936681333332,0.09697133060521217,0.5116955382592592,0.08459188979502152,0.3511010862105263,0.08245491457917706
0.42371997051851856,0.04475247964395662,0.3895555360625,0.0800680267102237,0.41845160459999986,0.09361699270495179,0.5243929859629629,0.08244520015950514,0.34651688963157895,0.08016364781800912
0.42923787653703704,0.044989445223076865,0.39426254775,0.0791070381405358,0.40829497789999997,0.0904336202298251,0.5519395493333333,0.08491070945852183,0.3468458931052632,0.08026934888049281
0.4337755209166667,0.045180247244510856,0.39518835059375,0.0789223256617326,0.41642479816666655,0.08902270258508262,0.5597146473703704,0.08728641050942561,0.34719419031578946,0.08041149924378782
0.4371351651666667,0.04588901191314993,0.40499306884374997,0.08430768619293129,0.41450339716666657,0.08900483653769442,0.560465778074074,0.08677285144787769,0.35174430063157897,0.08100939313279697
0.44135423653703704,0.04616036261639026,0.404920059625,0.08477343499884063,0.4139727563333333,0.08839434827604557,0.5736717732222222,0.08680884988153786,0.35792079321052633,0.0814505400900264
0.4434681329351853,0.04619794712807858,0.40228357334375,0.08487117428368354,0.4185281809666666,0.08798537382546777,0.5791297056666667,0.08733535946558232,0.35942823831578946,0.07956887171756262
0.4536187979166667,0.047344089144970326,0.41646450803124996,0.08836229914124391,0.4229191060666667,0.0887351705941479,0.5945793461481481,0.08874982275820908,0.36435528368421055,0.08153203769430806
0.46008618118518524,0.04855586726981781,0.416014709875,0.08810628884878156,0.42292251393333324,0.08963296905591744,0.6194398878888889,0.09131198427348908,0.36654128742105263,0.08439665248218806
0.46823761575000006,0.04807651558915846,0.42741861809375,0.08387201087392047,0.42407821599999995,0.08927426335269391,0.633920735925926,0.09072493260699205,0.3712663353684211,0.08518717899371606
0.47564467498148155,0.04832490106618836,0.43120774046875,0.082493266478007,0.4279628325333333,0.08860488249947088,0.6492623217777778,0.09091299161641206,0.379053133631579,0.08911813730351777
0.4799341009074074,0.04799599732874872,0.43407161000000005,0.07996945320956775,0.43189037920000006,0.08785589331167247,0.6530168600370371,0.09144267907653693,0.3870749884736842,0.09141834351399916
0.48381571129629636,0.04815318405897829,0.43703923725000005,0.08024429891775424,0.4316228887000001,0.08848584362629357,0.6590231866296296,0.09028733467516255,0.3960278172631579,0.09315990823862469
0.48704208437037044,0.04776902535033751,0.44018813703125004,0.08078162315411802,0.42436849419999995,0.08671228129871128,0.6727788186296295,0.08474955216668459,0.4009706209473684,0.0925007372146645
0.4918592750833334,0.047072579202088155,0.45014404262499996,0.08260307815704752,0.41892514696666666,0.08698975408873892,0.6702052724814814,0.08322702690763714,0.4238366094210526,0.0837891445908839
0.4997111582685186,0.04842852011367623,0.451016177125,0.08352904763513637,0.43401014743333344,0.09278957453078336,0.6796478338888888,0.08505592546811941,0.4297627098421053,0.08622644646714116
0.5032017739166667,0.04801214407446864,0.4519406248125,0.08053809334677824,0.43832220403333333,0.0918409833041437,0.6854086659629629,0.0850339984319629,0.4330521835263158,0.08762796082313386
0.5045428605277779,0.0477792568440477,0.45617371175,0.08122116009190332,0.4386532679333333,0.09059993965883545,0.6810545541851851,0.08413455291072873,0.43921048210526326,0.09105539899825962
0.5068090576944444,0.04819551008819738,0.46493893234375,0.08261832324939414,0.43947576846666664,0.09086791832799654,0.677716558037037,0.08639879236595564,0.440774330263158,0.09333082559585466
0.5109688642037037,0.04834451654110304,0.4793213280625,0.08522712660935472,0.44158773349999997,0.08979432817135337,0.6745548571851852,0.08766539900203768,0.441354825631579,0.09350787533802953
0.513286469462963,0.047554733837338235,0.48491102459375,0.08531747348622336,0.4455456754,0.0886690565050146,0.6664652908888887,0.08859751298735452,0.450360673631579,0.08767464425788808
0.5163736341481481,0.04762894475739964,0.4876323463125,0.0854834229880143,0.44617362596666665,0.08875205704371011,0.6667633845555555,0.09076347576004201,0.4619103812631579,0.08568640339595673
0.5204906599537037,0.04771681169869347,0.50175993165625,0.08963415985706963,0.45086126270000004,0.08925365356215531,0.6647014925555554,0.08868469097708344,0.45704712010526327,0.08110470049295293
0.5296256942500001,0.04829844871152834,0.5178019859687499,0.09059876725238696,0.46134881600000005,0.09197800459422846,0.6672705715185185,0.08985285904368077,0.4617442903684211,0.0823555460809633
0.5347813384444445,0.048626181474524764,0.5274544800000001,0.0912127653340539,0.46144967666666664,0.09153747387048772,0.6755738997777777,0.0903108247563135,0.46283450515789476,0.08343331697074068
0.5402595838611112,0.04851496995637836,0.5341847128125,0.09036077558528333,0.46609544313333323,0.0916295521628241,0.6784705605555555,0.09001828989736088,0.4711871483157894,0.0858532360389691
0.5487688212962963,0.04797461507639597,0.5411956255625,0.08825205424264285,0.4749004157999999,0.08809198738383665,0.6891239721481481,0.09192395328450367,0.47870594526315785,0.08629572260366958
0.5597638422685185,0.047624651936893504,0.5580665353750001,0.08724398389904657,0.4797241878333333,0.0881062356406784,0.6868077825185183,0.09111664107081256,0.5084647405263157,0.09142425783784684
0.5606838491944445,0.0471392222724345,0.5674830365,0.08629226706534615,0.48667493650000004,0.08790882767698412,0.6764887825925925,0.09114678470919911,0.5015238589473684,0.09114039520610158
0.5615226721111112,0.04750150951022446,0.5764449558437501,0.08756875205488825,0.4878731259,0.08828204427691101,0.6706917203703703,0.09164259534585038,0.49754419863157884,0.09329391130177947
0.5671246586388888,0.04822375695409915,0.5836229096250001,0.08809267291289882,0.4852943133666667,0.08850197020921469,0.672370346148148,0.09110658460615927,0.5189842777894736,0.10466726042930861
0.5732149594814816,0.047989221870131944,0.59407003996875,0.08735082147257174,0.49459224356666665,0.08742511342048843,0.6732101196666667,0.09096167257694489,0.5201333582631579,0.10695001971086936
0.5730007907037037,0.04699624096173221,0.5942211305,0.08475572269766761,0.5002890864333334,0.08592505592177692,0.665173884148148,0.08985440678318365,0.5210864081578948,0.10699231108045398
0.5759308047314815,0.046784090344659926,0.6050432801875,0.08261050077707965,0.5024844314333332,0.08663240075837551,0.6580049039999999,0.09072534239047436,0.5262356102105263,0.10762300666936554
0.5808666357129629,0.047516764203673595,0.6134207124062501,0.08139426600527738,0.5066322975333333,0.08877924139887253,0.6590186852962964,0.09518686744006025,0.5321926542631579,0.10889676063826048
0.5871803826481482,0.0472154270081151,0.622010056875,0.08043278138255597,0.5152349517,0.08946382234561595,0.6597451799999999,0.0955355755054232,0.5389995313157894,0.10604346419772254
0.5931840431203703,0.04734760201972629,0.62714933875,0.07992517025908974,0.5190697392000001,0.09038178930815738,0.6595299997777778,0.09479989816572236,0.5587208235263158,0.11021648621227804
0.5915905212777778,0.04664526422281195,0.62441677640625,0.07895561081584539,0.5243904339333334,0.09089864987562435,0.6558605405555555,0.09394909470025868,0.5510785178947368,0.10424214135076065
